timeStamp= 1341841278.842669; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1341841300.565592051; T[0]= 0.915431023; T[1]= -1.447612643; T[2]= 1.774851322; x= -0.013826540; y=  0.728689611; z=  0.609082222; w= -0.312792450
timeStamp= 1341841300.599065065; T[0]= 0.895929039; T[1]= -1.458529234; T[2]= 1.787798524; x= -0.012758085; y=  0.730623901; z=  0.610730529; w= -0.305015117
timeStamp= 1341841300.633591890; T[0]= 0.887026548; T[1]= -1.464709401; T[2]= 1.796568990; x= -0.010649352; y=  0.730829597; z=  0.611704230; w= -0.302642822
timeStamp= 1341841300.665577888; T[0]= 0.897734582; T[1]= -1.456491351; T[2]= 1.786685586; x= -0.010360865; y=  0.727722883; z=  0.612179041; w= -0.309109777
timeStamp= 1341841300.697638035; T[0]= 0.908624411; T[1]= -1.442407489; T[2]= 1.773456335; x= -0.010795123; y=  0.726985514; z=  0.610233843; w= -0.314627141
timeStamp= 1341841300.734369040; T[0]= 0.907026708; T[1]= -1.451107025; T[2]= 1.780146480; x= -0.011219674; y=  0.728339314; z=  0.609185457; w= -0.313510835
timeStamp= 1341841300.765604973; T[0]= 0.923532188; T[1]= -1.444485784; T[2]= 1.770918846; x= -0.014614046; y=  0.725489259; z=  0.609805226; w= -0.318730921
timeStamp= 1341841300.797705889; T[0]= 0.921124339; T[1]= -1.440187335; T[2]= 1.767677426; x= -0.013180608; y=  0.725127399; z=  0.609843194; w= -0.319543183
timeStamp= 1341841300.833743095; T[0]= 0.909470201; T[1]= -1.437461257; T[2]= 1.768534780; x= -0.009673567; y=  0.727486968; z=  0.606763721; w= -0.320167065
timeStamp= 1341841300.865459919; T[0]= 0.928916097; T[1]= -1.436631560; T[2]= 1.763004541; x= -0.010454100; y=  0.726794600; z=  0.604169548; w= -0.326557010
timeStamp= 1341841300.897609949; T[0]= 0.936232984; T[1]= -1.431610107; T[2]= 1.759361267; x= -0.010544909; y=  0.724782050; z=  0.605565667; w= -0.328435719
timeStamp= 1341841300.933624983; T[0]= 0.927707791; T[1]= -1.423864126; T[2]= 1.752709746; x= -0.011319258; y=  0.723644257; z=  0.606788337; w= -0.328662097
timeStamp= 1341841300.965570927; T[0]= 1.037377357; T[1]= -1.369114161; T[2]= 1.682968616; x= -0.028000632; y=  0.711103261; z=  0.598376513; w= -0.368094653
timeStamp= 1341841301.001677036; T[0]= 1.110394239; T[1]= -1.326767921; T[2]= 1.634671211; x= -0.036593404; y=  0.701688349; z=  0.594258010; w= -0.391346097
timeStamp= 1341841301.033602953; T[0]= 1.103587270; T[1]= -1.321045756; T[2]= 1.630660057; x= -0.034402799; y=  0.700824499; z=  0.595605373; w= -0.391044348
timeStamp= 1341841301.065694094; T[0]= 1.113016129; T[1]= -1.306501508; T[2]= 1.614046216; x= -0.036668669; y=  0.700125575; z=  0.591338038; w= -0.398495734
timeStamp= 1341841301.101720095; T[0]= 1.131024241; T[1]= -1.303313017; T[2]= 1.608082175; x= -0.040327720; y=  0.700424254; z=  0.588417888; w= -0.401925325
timeStamp= 1341841301.133555889; T[0]= 1.045371056; T[1]= -1.365280628; T[2]= 1.676514506; x= -0.020947775; y=  0.715050697; z=  0.592669785; w= -0.370143473
timeStamp= 1341841301.169524908; T[0]= 0.967626572; T[1]= -1.399697304; T[2]= 1.720527053; x= -0.006372967; y=  0.725231767; z=  0.595954001; w= -0.344727576
timeStamp= 1341841301.201569080; T[0]= 1.004821420; T[1]= -1.384629250; T[2]= 1.697098494; x= -0.010812866; y=  0.722808361; z=  0.590955377; w= -0.358054370
timeStamp= 1341841301.233494043; T[0]= 1.041172266; T[1]= -1.377990842; T[2]= 1.682393432; x= -0.017368579; y=  0.719922662; z=  0.589442015; w= -0.366016299
timeStamp= 1341841301.269566059; T[0]= 1.094993234; T[1]= -1.327218771; T[2]= 1.634124875; x= -0.023119420; y=  0.709716856; z=  0.586681843; w= -0.389322281
timeStamp= 1341841301.301603079; T[0]= 1.152099609; T[1]= -1.266961455; T[2]= 1.575830936; x= -0.031548712; y=  0.698778450; z=  0.581866086; w= -0.414903939
timeStamp= 1341841301.333702087; T[0]= 1.177547812; T[1]= -1.257993460; T[2]= 1.561576962; x= -0.034258567; y=  0.696166694; z=  0.578130543; w= -0.424197406
timeStamp= 1341841301.369589090; T[0]= 1.168876410; T[1]= -1.259717584; T[2]= 1.568059683; x= -0.029220767; y=  0.697994471; z=  0.577388465; w= -0.422578335
timeStamp= 1341841301.401629925; T[0]= 1.185694098; T[1]= -1.242946625; T[2]= 1.551801682; x= -0.032077324; y=  0.693758070; z=  0.576606631; w= -0.430343628
timeStamp= 1341841301.437633038; T[0]= 1.178887248; T[1]= -1.245504141; T[2]= 1.556091070; x= -0.026965607; y=  0.695201576; z=  0.577721238; w= -0.426855803
timeStamp= 1341841301.469638109; T[0]= 1.169365644; T[1]= -1.243342161; T[2]= 1.559309006; x= -0.024377013; y=  0.696057856; z=  0.579551339; w= -0.423118770
timeStamp= 1341841301.501605034; T[0]= 1.191740513; T[1]= -1.231942177; T[2]= 1.543433785; x= -0.028659964; y=  0.691286802; z=  0.579308689; w= -0.430932283
timeStamp= 1341841301.537672997; T[0]= 1.199951291; T[1]= -1.223088384; T[2]= 1.537289739; x= -0.029661458; y=  0.688421130; z=  0.580182672; w= -0.434263289
timeStamp= 1341841301.569551945; T[0]= 1.200507283; T[1]= -1.213894606; T[2]= 1.532520294; x= -0.029908059; y=  0.685918629; z=  0.581530809; w= -0.436397821
timeStamp= 1341841301.605704069; T[0]= 1.195530772; T[1]= -1.215651989; T[2]= 1.532674789; x= -0.027915267; y=  0.685574174; z=  0.583798647; w= -0.434036940
timeStamp= 1341841301.637721062; T[0]= 1.193529248; T[1]= -1.212380767; T[2]= 1.532150507; x= -0.029165098; y=  0.685139418; z=  0.586121559; w= -0.431503177
timeStamp= 1341841301.669483900; T[0]= 1.173866510; T[1]= -1.225575924; T[2]= 1.550285101; x= -0.027063424; y=  0.688466847; z=  0.587210834; w= -0.424811006
timeStamp= 1341841301.705732107; T[0]= 1.183472991; T[1]= -1.214722514; T[2]= 1.538813710; x= -0.028047249; y=  0.684055090; z=  0.586290538; w= -0.433065087
timeStamp= 1341841301.737755060; T[0]= 1.180938959; T[1]= -1.212517858; T[2]= 1.536146283; x= -0.026370093; y=  0.683582544; z=  0.585907936; w= -0.434432238
timeStamp= 1341841301.773555040; T[0]= 1.198890209; T[1]= -1.194967985; T[2]= 1.519255757; x= -0.030453715; y=  0.679274797; z=  0.583894491; w= -0.443537593
timeStamp= 1341841301.806330919; T[0]= 1.208749056; T[1]= -1.178085566; T[2]= 1.504262090; x= -0.035086304; y=  0.674988985; z=  0.583072007; w= -0.450761437
timeStamp= 1341841301.837680101; T[0]= 1.179752588; T[1]= -1.193372250; T[2]= 1.523407340; x= -0.030571437; y=  0.680350304; z=  0.584175766; w= -0.441505969
timeStamp= 1341841301.873574972; T[0]= 1.197674274; T[1]= -1.180533290; T[2]= 1.506751060; x= -0.033108827; y=  0.676168144; z=  0.582224309; w= -0.450239211
timeStamp= 1341841301.905555010; T[0]= 1.197834969; T[1]= -1.173283219; T[2]= 1.501041055; x= -0.032965951; y=  0.675113678; z=  0.582006276; w= -0.452110142
timeStamp= 1341841301.941662073; T[0]= 1.185286283; T[1]= -1.169761419; T[2]= 1.501443148; x= -0.030917076; y=  0.677743316; z=  0.579887807; w= -0.451041400
timeStamp= 1341841301.973570108; T[0]= 1.187478423; T[1]= -1.169656277; T[2]= 1.498538136; x= -0.033530500; y=  0.678761303; z=  0.578147709; w= -0.451557368
timeStamp= 1341841302.005851984; T[0]= 1.140719533; T[1]= -1.225506544; T[2]= 1.548907995; x= -0.023929808; y=  0.689077139; z=  0.582211912; w= -0.430847317
timeStamp= 1341841302.041538000; T[0]= 1.105065465; T[1]= -1.250178337; T[2]= 1.574124813; x= -0.015240443; y=  0.695639610; z=  0.584907889; w= -0.416816592
timeStamp= 1341841302.073611021; T[0]= 1.104479194; T[1]= -1.243402958; T[2]= 1.566849828; x= -0.015745029; y=  0.694782734; z=  0.584623992; w= -0.418621421
timeStamp= 1341841302.110034943; T[0]= 1.107501507; T[1]= -1.240429044; T[2]= 1.564157605; x= -0.016562397; y=  0.694850981; z=  0.584132314; w= -0.419162571
timeStamp= 1341841302.141484976; T[0]= 1.111942530; T[1]= -1.233277440; T[2]= 1.559066296; x= -0.016917612; y=  0.693074882; z=  0.584640384; w= -0.421374708
timeStamp= 1341841302.173681021; T[0]= 1.107778668; T[1]= -1.228092313; T[2]= 1.553396821; x= -0.014914359; y=  0.692121506; z=  0.583848655; w= -0.424106479
timeStamp= 1341841302.209575891; T[0]= 1.109611630; T[1]= -1.221158981; T[2]= 1.544780374; x= -0.015960898; y=  0.692522347; z=  0.579894722; w= -0.428812504
timeStamp= 1341841302.241516113; T[0]= 1.113864183; T[1]= -1.216840982; T[2]= 1.538960934; x= -0.017033171; y=  0.692440808; z=  0.577655315; w= -0.431914270
timeStamp= 1341841302.277816057; T[0]= 1.112117052; T[1]= -1.213374734; T[2]= 1.535207748; x= -0.015176737; y=  0.692474723; z=  0.576532543; w= -0.433426738
timeStamp= 1341841302.309583902; T[0]= 1.108915091; T[1]= -1.208712339; T[2]= 1.529912114; x= -0.014203519; y=  0.693329334; z=  0.573346138; w= -0.436310560
timeStamp= 1341841302.342494011; T[0]= 1.109935164; T[1]= -1.205590367; T[2]= 1.523574829; x= -0.016098531; y=  0.694029391; z=  0.570379794; w= -0.439011455
timeStamp= 1341841302.377598047; T[0]= 1.112087965; T[1]= -1.203988552; T[2]= 1.520488501; x= -0.015532221; y=  0.695302665; z=  0.568266988; w= -0.439756393
timeStamp= 1341841302.411739111; T[0]= 1.113605499; T[1]= -1.195206404; T[2]= 1.511261106; x= -0.015897252; y=  0.694884360; z=  0.566709995; w= -0.442405760
timeStamp= 1341841302.441696882; T[0]= 1.108629704; T[1]= -1.188082099; T[2]= 1.492512703; x= -0.016081346; y=  0.691703022; z=  0.566252530; w= -0.447935849
timeStamp= 1341841302.477600098; T[0]= 1.112690449; T[1]= -1.188182235; T[2]= 1.498025775; x= -0.015863881; y=  0.695477307; z=  0.560281157; w= -0.449605107
timeStamp= 1341841302.509601116; T[0]= 1.114753127; T[1]= -1.183324933; T[2]= 1.485010147; x= -0.013134050; y=  0.693882763; z=  0.559385538; w= -0.453257233
timeStamp= 1341841302.541758060; T[0]= 1.112223148; T[1]= -1.181715727; T[2]= 1.480366111; x= -0.011408765; y=  0.694564641; z=  0.557659209; w= -0.454385370
timeStamp= 1341841302.577713966; T[0]= 1.110645413; T[1]= -1.179161549; T[2]= 1.475744605; x= -0.014753767; y=  0.696271598; z=  0.554608405; w= -0.455409437
timeStamp= 1341841302.609616041; T[0]= 1.113379121; T[1]= -1.173127532; T[2]= 1.466009140; x= -0.017682919; y=  0.695479453; z=  0.552308440; w= -0.459294140
timeStamp= 1341841302.645654917; T[0]= 1.117981791; T[1]= -1.171447277; T[2]= 1.466813803; x= -0.015293825; y=  0.696845710; z=  0.548844576; w= -0.461456209
timeStamp= 1341841302.677623034; T[0]= 1.118089676; T[1]= -1.171008706; T[2]= 1.465784311; x= -0.012048813; y=  0.696422160; z=  0.548110962; w= -0.463060975
timeStamp= 1341841302.709680080; T[0]= 1.116143346; T[1]= -1.166718483; T[2]= 1.462255239; x= -0.011003681; y=  0.694879591; z=  0.547710478; w= -0.465869695
timeStamp= 1341841302.745590925; T[0]= 1.119643450; T[1]= -1.167214274; T[2]= 1.459566474; x= -0.012157327; y=  0.694197476; z=  0.547788024; w= -0.466765940
timeStamp= 1341841302.777720928; T[0]= 1.121849418; T[1]= -1.163172722; T[2]= 1.457951307; x= -0.013667576; y=  0.692880213; z=  0.549692810; w= -0.466441900
timeStamp= 1341841302.809628963; T[0]= 1.124449492; T[1]= -1.157384872; T[2]= 1.451529145; x= -0.013882070; y=  0.690442383; z=  0.551735938; w= -0.467636704
timeStamp= 1341841302.845666885; T[0]= 1.123618126; T[1]= -1.154220343; T[2]= 1.450007200; x= -0.014547635; y=  0.689435661; z=  0.553510547; w= -0.467004240
timeStamp= 1341841302.877629042; T[0]= 1.124727964; T[1]= -1.151589990; T[2]= 1.447155952; x= -0.016279481; y=  0.687298596; z=  0.555301726; w= -0.467969745
timeStamp= 1341841302.909590006; T[0]= 1.127930880; T[1]= -1.145722032; T[2]= 1.442032814; x= -0.016930681; y=  0.685617268; z=  0.555763483; w= -0.469861001
timeStamp= 1341841302.945636988; T[0]= 1.130269527; T[1]= -1.137576222; T[2]= 1.435395002; x= -0.015621615; y=  0.683886886; z=  0.555506647; w= -0.472723097
timeStamp= 1341841302.977657080; T[0]= 1.131616354; T[1]= -1.131790161; T[2]= 1.431588650; x= -0.015165759; y=  0.683005929; z=  0.555832863; w= -0.473627299
timeStamp= 1341841303.013606071; T[0]= 1.131385803; T[1]= -1.131526947; T[2]= 1.431344151; x= -0.014965750; y=  0.681853533; z=  0.557045460; w= -0.473869383
timeStamp= 1341841303.045634985; T[0]= 1.132601380; T[1]= -1.127954841; T[2]= 1.429204822; x= -0.014806031; y=  0.679081321; z=  0.557293296; w= -0.477549553
timeStamp= 1341841303.077625990; T[0]= 1.134234428; T[1]= -1.123420477; T[2]= 1.423602819; x= -0.012721715; y=  0.677230895; z=  0.555847108; w= -0.481903076
timeStamp= 1341841303.113553047; T[0]= 1.135648727; T[1]= -1.121862531; T[2]= 1.422485113; x= -0.011329746; y=  0.676975071; z=  0.554493189; w= -0.483853012
timeStamp= 1341841303.145703077; T[0]= 1.136217833; T[1]= -1.120690346; T[2]= 1.421565771; x= -0.010827870; y=  0.675375581; z=  0.554579675; w= -0.485995919
timeStamp= 1341841303.177629948; T[0]= 1.135794997; T[1]= -1.112190843; T[2]= 1.413452387; x= -0.012827416; y=  0.673169792; z=  0.553939760; w= -0.489723027
timeStamp= 1341841303.213638067; T[0]= 1.137484074; T[1]= -1.107034922; T[2]= 1.406779766; x= -0.014704643; y=  0.672891200; z=  0.550964594; w= -0.493395716
timeStamp= 1341841303.245579958; T[0]= 1.142544627; T[1]= -1.107995033; T[2]= 1.405886173; x= -0.016108887; y=  0.672800124; z=  0.548675776; w= -0.496019602
timeStamp= 1341841303.281613111; T[0]= 1.145126224; T[1]= -1.103369594; T[2]= 1.401270151; x= -0.016965382; y=  0.671737790; z=  0.547424138; w= -0.498805970
timeStamp= 1341841303.313644886; T[0]= 1.149599552; T[1]= -1.093286037; T[2]= 1.390241027; x= 0.017849583; y=  -0.670427859; z=  -0.545711994; w= 0.502400398
timeStamp= 1341841303.374742031; T[0]= 1.159934878; T[1]= -1.079580307; T[2]= 1.367100477; x= 0.020317208; y=  -0.664667785; z=  -0.543471873; w= 0.512291193
timeStamp= 1341841303.406593084; T[0]= 1.167237520; T[1]= -1.097666979; T[2]= 1.387885809; x= 0.018480768; y=  -0.669715047; z=  -0.542791486; w= 0.506475687
timeStamp= 1341841303.442854881; T[0]= 1.170451522; T[1]= -1.094230771; T[2]= 1.383996725; x= 0.016025485; y=  -0.667343438; z=  -0.542991400; w= 0.509466648
timeStamp= 1341841303.474606037; T[0]= 1.175494790; T[1]= -1.086007953; T[2]= 1.372791409; x= 0.014334355; y=  -0.664696097; z=  -0.540838361; w= 0.515235364
timeStamp= 1341841303.510543108; T[0]= 1.180832863; T[1]= -1.078541279; T[2]= 1.360374928; x= 0.014528594; y=  -0.663143754; z=  -0.539720178; w= 0.518393159
timeStamp= 1341841303.542598009; T[0]= 1.190653920; T[1]= -1.078732252; T[2]= 1.362497211; x= 0.013550568; y=  -0.664822578; z=  -0.537913322; w= 0.518147171
timeStamp= 1341841303.574548006; T[0]= 1.195105672; T[1]= -1.074389577; T[2]= 1.356196642; x= 0.011331874; y=  -0.663855374; z=  -0.537755013; w= 0.519602895
timeStamp= 1341841303.613684893; T[0]= 1.193625569; T[1]= -1.058035374; T[2]= 1.344452977; x= 0.010830480; y=  -0.663081944; z=  -0.535532236; w= 0.522886515
timeStamp= 1341841303.674802065; T[0]= 1.214190125; T[1]= -1.059910774; T[2]= 1.333979368; x= 0.009536416; y=  -0.663144886; z=  -0.530581117; w= 0.527855575
timeStamp= 1341841303.710644007; T[0]= 1.216498375; T[1]= -1.063613415; T[2]= 1.336037278; x= 0.006461919; y=  -0.664034426; z=  -0.530758321; w= 0.526604235
timeStamp= 1341841303.742777109; T[0]= 1.224822640; T[1]= -1.051761866; T[2]= 1.323460579; x= 0.006493423; y=  -0.661811948; z=  -0.528180361; w= 0.531966448
timeStamp= 1341841303.778733015; T[0]= 1.233237982; T[1]= -1.054735541; T[2]= 1.324522257; x= 0.004656928; y=  -0.661655426; z=  -0.527326584; w= 0.533026338
timeStamp= 1341841303.811003923; T[0]= 1.231750131; T[1]= -1.059576511; T[2]= 1.327664137; x= -0.000887296; y=  -0.661335468; z=  -0.528159440; w= 0.532618344
timeStamp= 1341841303.842696905; T[0]= 1.235265136; T[1]= -1.054429889; T[2]= 1.319334626; x= -0.003764622; y=  -0.659848154; z=  -0.526151121; w= 0.536424458
timeStamp= 1341841303.878617048; T[0]= 1.242459297; T[1]= -1.050141811; T[2]= 1.314852834; x= -0.004042263; y=  -0.659138858; z=  -0.522804976; w= 0.540550351
timeStamp= 1341841303.910666943; T[0]= 1.248970985; T[1]= -1.044005394; T[2]= 1.307936549; x= -0.003019928; y=  -0.657681227; z=  -0.521263123; w= 0.543811500
timeStamp= 1341841303.942641020; T[0]= 1.253554106; T[1]= -1.035812616; T[2]= 1.299990654; x= -0.000952277; y=  -0.656134188; z=  -0.520058930; w= 0.546832502
timeStamp= 1341841303.978669882; T[0]= 1.263419390; T[1]= -1.034501076; T[2]= 1.297668576; x= -0.000612740; y=  -0.655701339; z=  -0.519193828; w= 0.548172653
timeStamp= 1341841304.010551929; T[0]= 1.269233227; T[1]= -1.031723142; T[2]= 1.296288133; x= -0.003587025; y=  -0.654424608; z=  -0.518682182; w= 0.550167620
timeStamp= 1341841304.046505928; T[0]= 1.272267222; T[1]= -1.021393776; T[2]= 1.287313461; x= -0.006758735; y=  -0.652089119; z=  -0.516173184; w= 0.555247128
timeStamp= 1341841304.078589916; T[0]= 1.276978850; T[1]= -1.015921116; T[2]= 1.281040192; x= -0.006823349; y=  -0.651102066; z=  -0.514828503; w= 0.557647884
timeStamp= 1341841304.110667944; T[0]= 1.285015345; T[1]= -1.013886571; T[2]= 1.279144287; x= -0.005796360; y=  -0.649561822; z=  -0.515851796; w= 0.558509469
timeStamp= 1341841304.146754980; T[0]= 1.288809180; T[1]= -1.007547259; T[2]= 1.274667144; x= -0.007197401; y=  -0.647058189; z=  -0.516114295; w= 0.561150551
timeStamp= 1341841304.178618908; T[0]= 1.290455699; T[1]= -1.000629663; T[2]= 1.266489148; x= -0.008999951; y=  -0.645206392; z=  -0.514834881; w= 0.564422607
timeStamp= 1341841304.210721016; T[0]= 1.294708252; T[1]= -0.992512822; T[2]= 1.261493087; x= -0.007007417; y=  -0.645746052; z=  -0.513326824; w= 0.565206707
timeStamp= 1341841304.246526003; T[0]= 1.299688101; T[1]= -0.993730962; T[2]= 1.258644819; x= -0.005021236; y=  -0.645977437; z=  -0.515689373; w= 0.562807679
timeStamp= 1341841304.278633118; T[0]= 1.300995588; T[1]= -0.988981724; T[2]= 1.253559947; x= -0.004231367; y=  -0.645313203; z=  -0.516328275; w= 0.562990308
timeStamp= 1341841304.314600945; T[0]= 1.304247856; T[1]= -0.982118905; T[2]= 1.247374177; x= -0.003082358; y=  -0.644758165; z=  -0.513355017; w= 0.566342711
timeStamp= 1341841304.346729994; T[0]= 1.309934378; T[1]= -0.983258903; T[2]= 1.245523572; x= -0.004007186; y=  -0.644771397; z=  -0.511035681; w= 0.568415582
timeStamp= 1341841304.378658056; T[0]= 1.311878681; T[1]= -0.982468009; T[2]= 1.241950989; x= -0.005680505; y=  -0.643230319; z=  -0.511644244; w= 0.569598675
timeStamp= 1341841304.414712906; T[0]= 1.312196493; T[1]= -0.976394951; T[2]= 1.238892913; x= -0.004704601; y=  -0.641950011; z=  -0.511121213; w= 0.571518362
timeStamp= 1341841304.446856976; T[0]= 1.316390276; T[1]= -0.973906994; T[2]= 1.236852169; x= -0.003571470; y=  -0.640289843; z=  -0.511848450; w= 0.572736740
timeStamp= 1341841304.485726118; T[0]= 1.317543268; T[1]= -0.969959855; T[2]= 1.233338714; x= -0.004528444; y=  -0.637811661; z=  -0.512769043; w= 0.574668348
timeStamp= 1341841304.546716928; T[0]= 1.317776680; T[1]= -0.959979653; T[2]= 1.223757386; x= -0.005565239; y=  -0.633389473; z=  -0.509907246; w= 0.582049429
timeStamp= 1341841304.582700968; T[0]= 1.318216324; T[1]= -0.953531027; T[2]= 1.221102715; x= -0.006360334; y=  -0.632109702; z=  -0.507826507; w= 0.585242808
timeStamp= 1341841304.614700079; T[0]= 1.317316055; T[1]= -0.950170040; T[2]= 1.216873646; x= -0.006727085; y=  -0.630887866; z=  -0.506132424; w= 0.588018060
timeStamp= 1341841304.646528959; T[0]= 1.319532394; T[1]= -0.946521282; T[2]= 1.212191939; x= -0.007460291; y=  -0.629889011; z=  -0.502942681; w= 0.591804683
timeStamp= 1341841304.682566881; T[0]= 1.320613146; T[1]= -0.946957886; T[2]= 1.212795854; x= -0.010176778; y=  -0.629041493; z=  -0.500537574; w= 0.594697714
timeStamp= 1341841304.714735985; T[0]= 1.321167111; T[1]= -0.939173281; T[2]= 1.205909967; x= -0.012012814; y=  -0.627281189; z=  -0.497427553; w= 0.599115849
timeStamp= 1341841304.750556946; T[0]= 1.323608279; T[1]= -0.940668106; T[2]= 1.205437899; x= -0.014212814; y=  -0.626799405; z=  -0.497636110; w= 0.599398732
timeStamp= 1341841304.782696962; T[0]= 1.325336933; T[1]= -0.939529479; T[2]= 1.204798698; x= -0.017132390; y=  -0.624259174; z=  -0.497495770; w= 0.602083802
timeStamp= 1341841304.815262079; T[0]= 1.321818352; T[1]= -0.931688130; T[2]= 1.195644855; x= -0.020752311; y=  -0.620963991; z=  -0.494417310; w= 0.607885361
timeStamp= 1341841304.850666046; T[0]= 1.317595601; T[1]= -0.919550896; T[2]= 1.182868958; x= -0.022253389; y=  -0.618821025; z=  -0.489118099; w= 0.614270926
timeStamp= 1341841304.882636070; T[0]= 1.318056583; T[1]= -0.916870356; T[2]= 1.174972534; x= -0.021428144; y=  -0.617723227; z=  -0.486394882; w= 0.617558897
timeStamp= 1341841304.914572954; T[0]= 1.322738528; T[1]= -0.913995087; T[2]= 1.169200897; x= -0.022379111; y=  -0.617799878; z=  -0.483514607; w= 0.619706511
timeStamp= 1341841304.950479984; T[0]= 1.324848771; T[1]= -0.916445315; T[2]= 1.171427727; x= -0.028227333; y=  -0.621475637; z=  -0.479667634; w= 0.618781269
timeStamp= 1341841304.982768059; T[0]= 1.315194249; T[1]= -0.906463444; T[2]= 1.151286125; x= -0.028309792; y=  -0.617589831; z=  -0.479545474; w= 0.622749925
timeStamp= 1341841305.019006968; T[0]= 1.318742394; T[1]= -0.899882495; T[2]= 1.141014576; x= -0.024804587; y=  -0.616744459; z=  -0.476389825; w= 0.626149952
timeStamp= 1341841305.050645113; T[0]= 1.326057196; T[1]= -0.898606062; T[2]= 1.134915233; x= -0.024554644; y=  -0.616654038; z=  -0.475076437; w= 0.627245724
timeStamp= 1341841305.082499027; T[0]= 1.325312972; T[1]= -0.894583523; T[2]= 1.129785895; x= -0.027485745; y=  -0.616299450; z=  -0.472560972; w= 0.629369259
timeStamp= 1341841305.118623018; T[0]= 1.325799108; T[1]= -0.888222873; T[2]= 1.120721459; x= -0.028712321; y=  -0.615573764; z=  -0.469053596; w= 0.632639945
timeStamp= 1341841305.150608063; T[0]= 1.331368923; T[1]= -0.886030316; T[2]= 1.114899397; x= -0.029743545; y=  -0.615870714; z=  -0.467239797; w= 0.633644700
timeStamp= 1341841305.182533979; T[0]= 1.327948213; T[1]= -0.880688369; T[2]= 1.106728911; x= -0.029868005; y=  -0.614694059; z=  -0.467676550; w= 0.634458721
timeStamp= 1341841305.218521118; T[0]= 1.326831460; T[1]= -0.874164641; T[2]= 1.093503356; x= -0.027551852; y=  -0.612557352; z=  -0.466836214; w= 0.637242794
timeStamp= 1341841305.250593901; T[0]= 1.329390287; T[1]= -0.869300187; T[2]= 1.087393403; x= -0.025378164; y=  -0.612435043; z=  -0.465712428; w= 0.638272047
timeStamp= 1341841305.286597013; T[0]= 1.331040144; T[1]= -0.864658952; T[2]= 1.078583360; x= -0.022914276; y=  -0.612322986; z=  -0.466389328; w= 0.637978494
timeStamp= 1341841305.318792105; T[0]= 1.339198589; T[1]= -0.869562328; T[2]= 1.076606512; x= -0.021158036; y=  -0.612385511; z=  -0.468852639; w= 0.636171043
timeStamp= 1341841305.350584030; T[0]= 1.353582740; T[1]= -0.878803313; T[2]= 1.084059119; x= -0.021517983; y=  -0.613940358; z=  -0.470251650; w= 0.633622587
timeStamp= 1341841305.386761904; T[0]= 1.356426835; T[1]= -0.865660906; T[2]= 1.075973272; x= -0.023594098; y=  -0.610565007; z=  -0.469781339; w= 0.637149215
timeStamp= 1341841305.418706894; T[0]= 1.365456462; T[1]= -0.859812260; T[2]= 1.073867321; x= -0.022305874; y=  -0.608075440; z=  -0.475022048; w= 0.635689139
timeStamp= 1341841305.454735994; T[0]= 1.358725309; T[1]= -0.849358797; T[2]= 1.068358898; x= -0.024170043; y=  -0.604816079; z=  -0.478251576; w= 0.636308670
timeStamp= 1341841305.486542940; T[0]= 1.349234939; T[1]= -0.846557856; T[2]= 1.060226202; x= -0.025115767; y=  -0.602836370; z=  -0.482224703; w= 0.635150969
timeStamp= 1341841305.518497944; T[0]= 1.364999890; T[1]= -0.837408721; T[2]= 1.057097435; x= -0.020616380; y=  -0.603501976; z=  -0.482675582; w= 0.634337902
timeStamp= 1341841305.554475069; T[0]= 1.366305947; T[1]= -0.829800725; T[2]= 1.051233768; x= -0.019064276; y=  -0.602522612; z=  -0.484881312; w= 0.633634865
timeStamp= 1341841305.587043047; T[0]= 1.343218327; T[1]= -0.830296159; T[2]= 1.037516356; x= -0.020820923; y=  -0.597473741; z=  -0.491822034; w= 0.633010745
timeStamp= 1341841305.618508101; T[0]= 1.352765799; T[1]= -0.831971169; T[2]= 1.038364410; x= -0.019516196; y=  -0.598187387; z=  -0.491559505; w= 0.632582128
timeStamp= 1341841305.654488087; T[0]= 1.382230997; T[1]= -0.822437882; T[2]= 1.042572856; x= -0.016299013; y=  -0.599642813; z=  -0.487224072; w= 0.634645998
timeStamp= 1341841305.686613083; T[0]= 1.370061278; T[1]= -0.819120169; T[2]= 1.044937015; x= -0.024492646; y=  -0.599551737; z=  -0.485750437; w= 0.635597587
timeStamp= 1341841305.722709894; T[0]= 1.339682102; T[1]= -0.819205225; T[2]= 1.021047354; x= -0.031844441; y=  -0.591356516; z=  -0.488048673; w= 0.641164541
timeStamp= 1341841305.754543066; T[0]= 1.341500640; T[1]= -0.818872392; T[2]= 1.017721772; x= -0.027483830; y=  -0.590694427; z=  -0.487563431; w= 0.642344654
timeStamp= 1341841305.786664963; T[0]= 1.351509571; T[1]= -0.828217387; T[2]= 1.029850364; x= -0.026350269; y=  -0.594794512; z=  -0.485863000; w= 0.639892280
timeStamp= 1341841305.822681904; T[0]= 1.362159252; T[1]= -0.830124080; T[2]= 1.037903666; x= -0.025151128; y=  -0.597553670; z=  -0.481166542; w= 0.640917897
timeStamp= 1341841305.854698896; T[0]= 1.364566207; T[1]= -0.822197318; T[2]= 1.032461166; x= -0.025415502; y=  -0.595444322; z=  -0.476648718; w= 0.646224439
